blackmax,Total events,Hadronizer fragment name,Generator,Cross Section,Datacard,LHE
BlackHole_BH6_MD5000_MBH6000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,3.85E-02,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD5000_MBH6000_n2_fixed.lhe
BlackHole_BH6_MD5000_MBH6000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.33E-01,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD5000_MBH6000_n4_fixed.lhe
BlackHole_BH6_MD5000_MBH6000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.51E-01,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD5000_MBH6000_n6_fixed.lhe
BlackHole_BH6_MD5000_MBH7000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,4.84E-03,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD5000_MBH7000_n2_fixed.lhe
BlackHole_BH6_MD5000_MBH7000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.61E-02,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD5000_MBH7000_n4_fixed.lhe
BlackHole_BH6_MD5000_MBH7000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,3.01E-02,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD5000_MBH7000_n6_fixed.lhe
BlackHole_BH6_MD5000_MBH8000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,4.48E-04,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD5000_MBH8000_n2_fixed.lhe
BlackHole_BH6_MD5000_MBH8000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.44E-03,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD5000_MBH8000_n4_fixed.lhe
BlackHole_BH6_MD5000_MBH8000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.66E-03,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD5000_MBH8000_n6_fixed.lhe
BlackHole_BH6_MD5000_MBH9000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.62E-05,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD5000_MBH9000_n2_fixed.lhe
BlackHole_BH6_MD5000_MBH9000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,8.16E-05,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD5000_MBH9000_n4_fixed.lhe
BlackHole_BH6_MD5000_MBH9000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.50E-04,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD5000_MBH9000_n6_fixed.lhe
BlackHole_BH6_MD6000_MBH10000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,4.71E-07,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD6000_MBH10000_n2_fixed.lhe
BlackHole_BH6_MD6000_MBH10000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.51E-06,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD6000_MBH10000_n4_fixed.lhe
BlackHole_BH6_MD6000_MBH10000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.76E-06,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD6000_MBH10000_n6_fixed.lhe
BlackHole_BH6_MD6000_MBH11000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,5.14E-09,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD6000_MBH11000_n2_fixed.lhe
BlackHole_BH6_MD6000_MBH11000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.60E-08,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD6000_MBH11000_n4_fixed.lhe
BlackHole_BH6_MD6000_MBH11000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.77E-08,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD6000_MBH11000_n6_fixed.lhe
BlackHole_BH6_MD6000_MBH7000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.98E-03,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD6000_MBH7000_n2_fixed.lhe
BlackHole_BH6_MD6000_MBH7000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.04E-02,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD6000_MBH7000_n4_fixed.lhe
BlackHole_BH6_MD6000_MBH7000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.98E-02,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD6000_MBH7000_n6_fixed.lhe
BlackHole_BH6_MD6000_MBH8000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.76E-04,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD6000_MBH8000_n2_fixed.lhe
BlackHole_BH6_MD6000_MBH8000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,9.28E-04,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD6000_MBH8000_n4_fixed.lhe
BlackHole_BH6_MD6000_MBH8000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.75E-03,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD6000_MBH8000_n6_fixed.lhe
BlackHole_BH6_MD6000_MBH9000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.61E-05,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD6000_MBH9000_n2_fixed.lhe
BlackHole_BH6_MD6000_MBH9000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,5.27E-05,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD6000_MBH9000_n4_fixed.lhe
BlackHole_BH6_MD6000_MBH9000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,9.86E-05,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD6000_MBH9000_n6_fixed.lhe
BlackHole_BH6_MD7000_MBH10000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,3.12E-07,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD7000_MBH10000_n2_fixed.lhe
BlackHole_BH6_MD7000_MBH10000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.04E-06,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD7000_MBH10000_n4_fixed.lhe
BlackHole_BH6_MD7000_MBH10000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.94E-06,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD7000_MBH10000_n6_fixed.lhe
BlackHole_BH6_MD7000_MBH11000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,3.40E-09,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD7000_MBH11000_n2_fixed.lhe
BlackHole_BH6_MD7000_MBH11000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.10E-08,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD7000_MBH11000_n4_fixed.lhe
BlackHole_BH6_MD7000_MBH11000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.06E-08,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD7000_MBH11000_n6_fixed.lhe
BlackHole_BH6_MD7000_MBH8000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.83E-04,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD7000_MBH8000_n2_fixed.lhe
BlackHole_BH6_MD7000_MBH8000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,6.41E-04,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD7000_MBH8000_n4_fixed.lhe
BlackHole_BH6_MD7000_MBH8000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.23E-03,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD7000_MBH8000_n6_fixed.lhe
BlackHole_BH6_MD7000_MBH9000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.07E-05,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD7000_MBH9000_n2_fixed.lhe
BlackHole_BH6_MD7000_MBH9000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,3.64E-05,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD7000_MBH9000_n4_fixed.lhe
BlackHole_BH6_MD7000_MBH9000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,6.93E-05,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD7000_MBH9000_n6_fixed.lhe
BlackHole_BH6_MD8000_MBH10000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.19E-07,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD8000_MBH10000_n2_fixed.lhe
BlackHole_BH6_MD8000_MBH10000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,7.58E-07,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD8000_MBH10000_n4_fixed.lhe
BlackHole_BH6_MD8000_MBH10000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.43E-06,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD8000_MBH10000_n6_fixed.lhe
BlackHole_BH6_MD8000_MBH11000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.39E-09,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD8000_MBH11000_n2_fixed.lhe
BlackHole_BH6_MD8000_MBH11000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,8.02E-09,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD8000_MBH11000_n4_fixed.lhe
BlackHole_BH6_MD8000_MBH11000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.50E-08,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD8000_MBH11000_n6_fixed.lhe
BlackHole_BH6_MD8000_MBH9000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,7.49E-06,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD8000_MBH9000_n2_fixed.lhe
BlackHole_BH6_MD8000_MBH9000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.64E-05,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD8000_MBH9000_n4_fixed.lhe
BlackHole_BH6_MD8000_MBH9000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,5.11E-05,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD8000_MBH9000_n6_fixed.lhe
BlackHole_BH6_MD9000_MBH10000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.60E-07,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD9000_MBH10000_n2_fixed.lhe
BlackHole_BH6_MD9000_MBH10000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,5.71E-07,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD9000_MBH10000_n4_fixed.lhe
BlackHole_BH6_MD9000_MBH10000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.09E-06,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD9000_MBH10000_n6_fixed.lhe
BlackHole_BH6_MD9000_MBH11000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.74E-09,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD9000_MBH11000_n2_fixed.lhe
BlackHole_BH6_MD9000_MBH11000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,6.04E-09,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD9000_MBH11000_n4_fixed.lhe
BlackHole_BH6_MD9000_MBH11000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.16E-08,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH6,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH6_LHE/BH6_CH_MD9000_MBH11000_n6_fixed.lhe
